origin_date,target,target_end_date,horizon,location,output_type,output_type_id,value
2001-06-30,CPIAUCSL,2001-07-31,0,US,quantile,0.05,0.0013
2001-06-30,CPIAUCSL,2001-07-31,0,US,quantile,0.1,0.0018
2001-06-30,CPIAUCSL,2001-07-31,0,US,quantile,0.5,0.0023
2001-06-30,CPIAUCSL,2001-07-31,0,US,quantile,0.9,0.0028
2001-06-30,CPIAUCSL,2001-07-31,0,US,quantile,0.95,0.0033
2001-06-30,CPIAUCSL,2001-07-31,0,US,mean,,0.0023
2001-06-30,CPIAUCSL,2001-08-31,1,US,quantile,0.05,0.0015
2001-06-30,CPIAUCSL,2001-08-31,1,US,quantile,0.1,0.0019
2001-06-30,CPIAUCSL,2001-08-31,1,US,quantile,0.5,0.0023
2001-06-30,CPIAUCSL,2001-08-31,1,US,quantile,0.9,0.003
2001-06-30,CPIAUCSL,2001-08-31,1,US,quantile,0.95,0.0036
2001-06-30,CPIAUCSL,2001-08-31,1,US,mean,,0.0025
2001-06-30,CPIAUCSL,2001-09-30,2,US,quantile,0.05,0.0014
2001-06-30,CPIAUCSL,2001-09-30,2,US,quantile,0.1,0.0019
2001-06-30,CPIAUCSL,2001-09-30,2,US,quantile,0.5,0.0023
2001-06-30,CPIAUCSL,2001-09-30,2,US,quantile,0.9,0.003
2001-06-30,CPIAUCSL,2001-09-30,2,US,quantile,0.95,0.0035
2001-06-30,CPIAUCSL,2001-09-30,2,US,mean,,0.0025
2001-06-30,CPIAUCSL,2001-10-31,3,US,quantile,0.05,0.0014
2001-06-30,CPIAUCSL,2001-10-31,3,US,quantile,0.1,0.0018
2001-06-30,CPIAUCSL,2001-10-31,3,US,quantile,0.5,0.0023
2001-06-30,CPIAUCSL,2001-10-31,3,US,quantile,0.9,0.0029
2001-06-30,CPIAUCSL,2001-10-31,3,US,quantile,0.95,0.0035
2001-06-30,CPIAUCSL,2001-10-31,3,US,mean,,0.0025
2001-06-30,CPIAUCSL,2001-11-30,4,US,quantile,0.05,0.0015
2001-06-30,CPIAUCSL,2001-11-30,4,US,quantile,0.1,0.0019
2001-06-30,CPIAUCSL,2001-11-30,4,US,quantile,0.5,0.0023
2001-06-30,CPIAUCSL,2001-11-30,4,US,quantile,0.9,0.0031
2001-06-30,CPIAUCSL,2001-11-30,4,US,quantile,0.95,0.0036
2001-06-30,CPIAUCSL,2001-11-30,4,US,mean,,0.0025
2001-06-30,CPIAUCSL,2001-12-31,5,US,quantile,0.05,0.0015
2001-06-30,CPIAUCSL,2001-12-31,5,US,quantile,0.1,0.0019
2001-06-30,CPIAUCSL,2001-12-31,5,US,quantile,0.5,0.0023
2001-06-30,CPIAUCSL,2001-12-31,5,US,quantile,0.9,0.0031
2001-06-30,CPIAUCSL,2001-12-31,5,US,quantile,0.95,0.0037
2001-06-30,CPIAUCSL,2001-12-31,5,US,mean,,0.0026
2001-06-30,CPIAUCSL,2002-01-31,6,US,quantile,0.05,0.0016
2001-06-30,CPIAUCSL,2002-01-31,6,US,quantile,0.1,0.002
2001-06-30,CPIAUCSL,2002-01-31,6,US,quantile,0.5,0.0024
2001-06-30,CPIAUCSL,2002-01-31,6,US,quantile,0.9,0.0033
2001-06-30,CPIAUCSL,2002-01-31,6,US,quantile,0.95,0.0039
2001-06-30,CPIAUCSL,2002-01-31,6,US,mean,,0.0026
2001-06-30,CPIAUCSL,2002-02-28,7,US,quantile,0.05,0.0015
2001-06-30,CPIAUCSL,2002-02-28,7,US,quantile,0.1,0.002
2001-06-30,CPIAUCSL,2002-02-28,7,US,quantile,0.5,0.0024
2001-06-30,CPIAUCSL,2002-02-28,7,US,quantile,0.9,0.0033
2001-06-30,CPIAUCSL,2002-02-28,7,US,quantile,0.95,0.0038
2001-06-30,CPIAUCSL,2002-02-28,7,US,mean,,0.0027
2001-06-30,CPIAUCSL,2002-03-31,8,US,quantile,0.05,0.0016
2001-06-30,CPIAUCSL,2002-03-31,8,US,quantile,0.1,0.002
2001-06-30,CPIAUCSL,2002-03-31,8,US,quantile,0.5,0.0024
2001-06-30,CPIAUCSL,2002-03-31,8,US,quantile,0.9,0.0035
